amount_reviews,critics_consensus,date,duration,genre,images,rating,title
83,★連霸日本雙週冠軍，十天突破票房二十億！！ ★原班人馬瘋狂回歸，演員陣容絕贊升級！！ ★保證讓你笑到抽筋，銀魂導演最新力作！！ ★大咖巨星崩壞扮醜，超有哏魔性看個夠！！ ★4000萬本漫畫熱銷，日劇破億點播熱潮！！  「告訴你啦！！我很強又夠卑鄙，所以我天下無敵啦！！」  三橋貴志（賀來賢人 飾）和伊藤真司（伊藤健太郎 飾），兩個文質彬彬高中生在同一天轉學，並且決定在新學校開始「囂張」，從此做個不良少年；所以兩人決定改變髪型，剛好在兩間相鄰的理髪院「變型」，也發現了彼此的秘密，因此結成盟友。這就是他們相識的開始。  三橋染了一頭耀眼金髮，他的信念是「無論用卑鄙的手段，只要能贏就行！」不僅要稱霸高校，還立志成為日本最強的男人。伊藤頂著浮誇刺蝟頭，充滿男子氣概又富有正義感，常常被三橋利用卻不自覺，帥氣臉龐風靡許多高中少女的心。兩人憧憬成為硬派不良少年，誤打誤撞組成最佳拍檔，迎戰無數強敵，登上校園大哥大的寶座。兩個人不斷挑戰校內校外的不良少年，引發了一連串爆笑事件，也成為校園傳說！  要囂張就要做到最囂張的！某天，2人曾進行死戰的不良高中-開久高校被鄰鎮的北根壞高校借用。當中柳銳次（柳樂優彌 飾）及戰鬥力高的巨漢-大嶽重弘（榮信 飾）壓制全校學生，並向同學們出售高價「御守」，不買的人就會受懲罰威脅，他們與三橋及伊藤因此引爆衝突激戰，大哥大們將遭遇此生最大性命危機！！  【關於電影】  以漫改電影《銀魂》知名的導演福田雄一再度出招，於2018年將《我是大哥大》改編成同名日劇，大膽玩壞眾多帥哥美女！除了還原漫畫復古造型，演員還得賣帥搞笑；賀來賢人化身卑鄙的金髮惡魔還要扮女裝，新生代男神伊藤健太郎頂上怪異刺蝟頭，而千年一遇美少女橋本環奈則是要翻白眼咆哮演不良大姐頭，再一秒切換成清純嬌弱的可愛小女友！這麼有哏的日劇播出後果然大受歡迎，火紅到相關影片在網路上累積超過一億播放次數，引起大熱潮！ 日劇粉絲直喊：「看不夠！」2020年，總算讓我們千呼萬喚出《我是大哥大！！劇場版》！  電影版將原作「VS北根壞高校篇」搬上大螢幕，除了日劇原班人馬外，還追加多位新角色，分別是北根壊高校的首腦-柳鋭次（柳樂優彌 飾）、永架高校的女番長森川涼子（山本舞香 飾）等新卡司。柳樂優彌飾演狡猾的反派-柳鋭次，長直髮披肩、根根分明的稀疏瀏海，神還原復古裝束！全片仍會有笨蛋情侶伊藤健太郎和橋本環奈，繼續聯手閃瞎眾人！ ,20200904,片　　長：01時54分,喜劇,我是大哥大！！劇場版,4.1,我是大哥大！！劇場版
90,★ 《鮮胎活剝》導演打造影史恐怖血腥經典前傳 ★ 見證史上最令人聞風喪膽的殺人魔「皮面人」的成魔之路...  本片故事發生在《德州電鋸殺人狂》之前，聚焦變態連續殺人魔「皮面人」青少年時期，進一步解釋了「皮面人」對人皮的特殊偏好從何而來。從小就被關在精神病院的皮面人，與另外三名病患一同逃離精神病院，並擄走了一名年輕護士後，展開了一趟血腥殘酷的公路之旅，而追捕他們的，是一名同樣瘋狂的德州騎警……,20200904,片　　長：01時28分,懸疑/驚悚,德州電鋸殺人狂前傳：皮面人,3.8,德州電鋸殺人狂前傳：皮面人
65,★迪士尼經典動畫《花木蘭》真人版登上大銀幕 ★仙女姐姐劉亦菲化身花木蘭 ★穿上戰袍挑戰高難度武打動作 ★集結亞洲巨星功夫皇帝李連杰、《葉問》甄子丹、國際影后鞏俐同台飆戲  迪士尼帶來的《花木蘭》，重新再現了有著數百年歷史的中國詩歌中，不朽的傳奇女戰士。這部真人電影秉承其中國的根源，也呈現了華裔巨星與年輕新秀的精彩結合。  知名電影人妮琪卡羅將花木蘭的史詩傳奇化為現實，變成一場激勵人心的精彩冒險，一位無畏的年輕女子出於對家庭與國家的愛而冒著生命的危險，成為中國史上最偉大的戰士之一。當皇帝頒佈法令，每個家庭都要派出一人從軍服役，以保衛國家免受北方侵略者的危害，花木蘭，一位知名戰士的長女，代替她年老體衰的父親，假扮成男人，花軍。她通過每一次的考驗，充分利用她的內在力量，發揮自己真正的潛力。這個史詩般的旅程，將她轉變為一位優異的戰士，並讓她贏得國家的感謝與尊敬，以及父親的引以為傲。 ,20200904,片　　長：01時55分,奇幻,花木蘭,2.6,花木蘭
82,,20200731,片　　長：02時03分,,日間演奏會散場時,3.9,日間演奏會散場時
82,★ 2020柏林影帝之作．義大利梵谷 傳奇再現 ★ 20世紀瘋子天才畫家 安東尼奧利加布 傳記 ★ 坎城影帝 艾利歐傑曼諾 脫胎換骨驚人詮釋 ★ 榮獲 義大利銀緞帶最佳年度電影 多項大獎  一生瘋狂，卻無法阻止他創作 電影回顧 安東尼奧利加布 震驚全義大利的戲劇性人生，自幼就展現繪畫天賦的他，童年卻十分坎坷，義大利父母非法到德瑞邊境打零工，母親過世後，被送給一對夫妻收養，但精神問題卻讓他不受歡迎，隨著身分問題被揭發，而被迫遣送回義大利。一生顛沛流離，進出精神病院無數次，直到認識了一名雕刻家，開始學習畫畫和雕塑，而成為了20世紀重要的素人藝術畫家。電影由義大利金像導演 喬治歐迪里蒂 指導，今年柏林影展首映獲得熱烈回響，義大利金像三度稱帝的坎城影帝 艾利歐傑曼諾 如附其身的強大演技，更是不負眾望一舉榮獲柏林影展最佳男主角等多項國際大獎，重新喚起藝術史上一代狂人的傳奇色彩。,20200807,片　　長：02時00分,,隱藏的畫家,4.1,隱藏的畫家
76,★女生小圈圈　閨蜜還是敵人？ ★《甜蜜殺機》連奕琦監製　年度話題校園片 ★開美肌 婊心機　社群風暴將席捲花邊少女少男們  神秘寡言的轉學生允蘅，初來乍到就被捲入暗潮洶湧的女孩心機；想連任校園親善大使的可茜，想方設法建立自己的姐妹勢力；率真直言的力加，看不慣可茜恩威並施的手段，挺身而出的同時卻也陷入鬥爭的漩渦，姊妹過招各鬥心機。一場生日派對後，少女被偷拍的性愛影片在網路上流傳，流言蜚語四起，少女花邊日記開始變調。  直播、偷拍、肉搜，少男少女們的校園小圈圈不再平靜，一場風雨欲來的網路社群風暴即將襲來！為好友伸張正義的她，在越接近真相的同時，也揭露校園內令人坐立難安的真相……。,20200807,片　　長：01時22分,,哈囉少女,4.0,哈囉少女
83,在愛情的世界裡，我們是彼此的怪胎。 陳柏青是一名嚴重神經性強迫症患者，有非常嚴重的潔癖，非不得已要出門時都是全副武裝；穿防塵衣、戴手套、戴口罩，還會不停的洗手，所以他幾乎沒辦法正常社交生活。在一般人眼中，柏青就是個異於常人的怪胎。每月的15號是柏青唯一一天出門採買的日子，就在某個命運的15號，他遇見了與他「同病相憐」的另一個怪胎—陳靜。陳靜除了跟柏青一樣有嚴重的潔癖之外，她的皮膚只要在家以外的地方待上超過四小時就會嚴重過敏，全身長出紅斑。原本以為自己要永遠孤單活在這世界上的兩人，老天爺讓他們相遇，發展出一塵不染的愛情，彷彿擁有了彼此就不再害怕被世界遺棄。然而這段看似命中註定的關係，卻在柏青的強迫症突然消失後，漸漸的變了調…愛情的承諾，真的能永保新鮮嗎？ ,20200807,片　　長：01時44分,劇情,怪胎,4.0,怪胎
97,《天劫倒數》故事敘述一顆名為「克拉克」的彗星，從地球旁邊高速掠過，其大型碎片落入地球，造成城市毀滅與難以估計的生命財產損失。政府緊急開放給某些人有資格躲入地下緊急避難所，以躲避48小時後更具毀滅性的隕石衝擊，約翰蓋瑞迪(傑哈巴特勒 飾)雖然不明白自己為何被選中，但是他決定把握這個機會，為自己與家人爭取活下去的機會。,20200812,片　　長：02時00分,,天劫倒數,3.9,天劫倒數
78,★東森幼幼台最熱門日本卡通登上大銀幕！  為了搶奪地球，新的敵人以及謎之巨大怪物體從宇宙出現。 超進化研究所秘密開發的“新幹線戰士ALFA-X”是掌握著一切的關鍵！  由於突然出現的敵人強大攻擊導致父親北斗失踪了，隼人變得坐立不安。此時，出現在他面前，竟是穿越時空而來的“9歲北斗”。隼人為了守護地球，少年北斗想返回自己原本的世界，兩人找上最新技術“新幹線戰士ALFA-X”的駕駛員，並集合北海道支部、山形支部、大宮支部、名古屋支部、京都支部、門司支部的“新幹線戰隊”對抗宇宙最強的敵人！  新幹線戰隊能否維護日本的和平安全？ 隼人和父親北斗能否再會？ 少年北斗是否能平安回到原本的世界？  所有謎團只在大銀幕完整揭曉！ ,20200814,片　　長：01時19分,,劇場版 新幹線變形機器人—來自未來的神速ALFA-X,3.2,劇場版 新幹線變形機器人—來自未來的神速ALFA-X
92,★禾浩辰、賴雅妍繼《等一個人咖啡》再度同框，2018金馬入圍、台北電影獎最佳短片獎導演王逸帆執導 ★《紅衣小女孩》系列電影總監製曾瀚賢最新力作 ★立法院爆發活屍病毒！多數立委高官遭到感染，互撕互咬，鮮血直流，高層下令全數殲滅控制疫情  標準魯蛇王有為（禾浩辰 飾）是立法院裡的替代役，卻在立委熊穎穎（賴雅妍飾）與反派立委的衝突中，意外害熊穎穎使用暴力，不得不引咎辭職，她便強硬的要求王有為替她把立委選回來。連班長都沒當過的王有為就這樣補選上了立委！  新科立委王有為上任的某天，立法院爆發化工廠流出活屍病毒，立委高官甚至總統一個個互咬變成活屍，瞬間快速傳染，所有立委成了活屍，立法院成為血流成河的人間煉獄。王有為在與活屍立委廝殺的過程中，發現自己竟對病毒免疫，他與倖存者熊穎穎等人決定打爆活屍，奮力逃出立法院，因為他們全都想要活著出去，一個都不能少！  【關於電影】  《逃出立法院》中充滿政治嘲諷和黑色幽默，但這些元素皆直指故事核心概念：「家」。  故事中主角群其實就是一個來自社會各個階層的大家庭，而隨著故事發展，主角也從一個憤世嫉俗的孤兒，慢慢體會到自己的家人就在身邊，成長為一個願意付出的人。採用非典型的「活屍們」來表現現實中不盡理理想的環境，象徵那些為了自己的利益把這個地方搞得亂七八糟的人。  在爽快與活屍廝殺的同時，透過主角的成長，也讓觀眾得到「這個地方就算被搞得再爛都是我們的家，不論如何都要把這個家變得更好。」的啟發。本片透過不停的拉扯、對撞、衝突，去展開一場血淋淋且極具痛感的對話，而對話的終點在於更多的「理解」。不同世代，不管是憤怒衝撞或厭世嚷嚷著說要「逃離鬼島」，其實往往都源自於對臺灣這塊土地的殷切期許。,20200814,片　　長：01時36分,喜劇,逃出立法院,4.0,逃出立法院
96,「因為我決心要成為妳心目中的正義使者。」  少年不再逃避真相。 為了拯救少女、為了貫徹自己選擇的正義。  魔術師〈御主〉與英靈〈從者〉以萬能許願器「聖杯」為中心，展開的戰鬥——「聖杯戰爭」。這場戰爭的本質已然扭曲，間桐臟硯企圖利用櫻來完成自己的夙願。間桐櫻與自己犯下的罪孽，沈淪幽深的黑暗中。發誓要保護櫻的衛宮士郎，為了終結「聖杯戰爭」和遠坂凜聯手投身於慘無人道的戰爭中。另一方面，深知這場戰爭真相的伊莉亞・馮・艾因茲貝倫也挺身面對自己的命運…  少年力抗迎面而來的狂風，挑戰命運， 他的心意，少女是否能了解？  迎向終局的「聖杯戰爭」——。最後之戰，即將揭開序幕。 ,20200815,片　　長：02時02分,奇幻,Fate/stay night [Heaven's Feel] III.春櫻之歌,4.4,Fate/stay night [Heaven's Feel] III.春櫻之歌
76,★《藍色恐懼》、《千年女優》、《盜夢偵探》日本動畫大師今敏經典再現第二彈，全新4K數位修復版搶先亞洲上映 ★2003日本媒體藝術節賞年度最佳電影、日本文部省文化廳媒體藝術祭動畫部門優秀獎劇情片 ★『史上最偉大動畫電影之一』_洛杉磯時報 ★『感人至深的電影』_好萊塢報導者 ★『引領觀眾進入全新境界的美好作品』_綜藝報  在大雪紛飛的冬夜東京，原本應該是全家團圓的聖誕夜裡，流浪漢阿銀、阿花與美由紀卻在新宿街頭意外撿到一個被遺棄的女嬰。阿銀堅持要將女嬰送交警察局，但前媽媽桑阿花卻一直渴望有個小孩，執意留下女嬰直到找到她的親生父母為止。但女嬰親生父母的資料只留下一張酒吧名片和幾張照片而已，於是三個看似放棄人生，沒有任何未來的流浪漢，在都市叢林展開了一段尋找女嬰親生父母的冒險之旅。在經歷了無數的巧合及意外，究竟他們最後尋找到的，是先找到這女嬰的父母亦或是他們三人的幸福呢？,20200819,片　　長：01時32分,劇情,東京教父：4K數位修復版,4.2,東京教父：4K數位修復版
71,名廚江振誠歸還他的米其林二星，並公開宣布他將回返離開了三十年的家鄉。是什麼促使他這麼做？身為一個完美主義者，如何定義「成功」二字？是什麼讓他輾轉難眠？  江振誠的廚師生涯從廚房最基層的職務起始，以驚人的速度晉升為餐廳主廚。隨後他來到新加坡，將他獨有的「八角哲學」概念，落實在自己開設的餐廳中──從食物到擺盤，所見的一切，在在都是他的風格。  我們在餐廳正式歇業前數週一路跟拍江振誠，將他的心路歷程化為影像，並深入剖析他生命中的戀家元素。從他如何受到母親的影響愛上烹飪，到他負笈法國求學，在廚藝學習上面臨的各項挑戰。江振誠的故事情感豐沛且獨一無二，而他正準備開展人生的下一個階段。  本片將逐章介紹江振誠的八角哲學，一一展示江振誠身為主廚、藝術家、人子等面向。  一同體驗，Restaurant André在2018年情人節歇業前的歷史時刻──那些台籍名廚江振誠沒說出口的故事。 ,20200821,片　　長：01時40分,,初心,3.9,初心
72,★ 想登大人？少年郎脫魯必看寶典 ★ 荒謬「性」喜劇國片　人不中二枉少年 ★ 濃濃青春賀爾蒙的冒險電影  神器以巨屌跟處男聞名於學校間，有令人羨慕的身體和單純直男腦袋。  阿烈，來自香港的富家子，聰明搞怪。  行影不離的兩人是學校裡的最佳拍檔，成日盡惡搞些白爛事。在神器十八歲生日當天，好兄弟阿烈堅持要帶神器破處，於是在網路上約熟女姐姐來幫助神器破處「轉大人」。但這場破處之夜，竟然讓這對難兄難弟得要開始準備跑路？！ ,20200703,片　　長：01時41分,喜劇,破處,2.7,破處
89,★ 日本人氣NO.1 的「角落小夥伴」首躍大銀幕！全新角色「小灰雞？」獨家登場！ ★日本票房大賣14億日幣，蟬聯4週日本動畫片冠軍，超過120萬名觀眾感動推薦！ ★ 不只風靡兒童界！超感人劇情受封「給大人看的催淚神作」，進場必備衛生紙！ ★ 榮登日本兩大知名網站「PIA映畫生活」、「Filmarks映畫」觀眾首日滿意度冠軍！  為了夥伴，再踏出一步，勇敢走出角落吧！ 這天，角落小夥伴們一如往常地窩在他們最熟悉的角落咖啡廳，卻意外發現地下室中一本古老繪本，正當大家看著繪本時，書上的圖案卻突然動了起來，將他們都吸進了繪本世界裡，還變成了桃太郎、小紅帽與賣火柴的女孩等童話故事的主角！正當小夥伴們不知所措時，遇見了一隻不知道自己從何而來的「小灰雞？」，為了幫忙這位孤零零的新夥伴找到回家的路，小夥伴們決定勇敢走出角落，踏上一段奇幻的童話冒險旅程！,20200710,片　　長：01時06分,動畫,角落小夥伴電影版：魔法繪本裡的新朋友,3.9,角落小夥伴電影版：魔法繪本裡的新朋友
73,一生懸命 就是男孩給女孩的終極愛情 孤兒院長大的王義智（柯震東 飾），遇見了會疼惜他、照顧他的心心姐姐（林依晨 飾），兩個人培養了深厚的情感，心心姐姐也成為義智心中最牽掛的人。心心姐姐只要想到義智，就會不自覺地打噴嚏。長大後，心心姐姐離開孤兒院到城市工作，義智下定決心要成為心心姐姐喜歡的「勇敢的男生」，於是開始苦練拳擊。藉由對心心姐姐的愛與執著，義智在擂臺上屢戰屢起，獲得了「不倒俠」的封號。此時，邪惡的居爾博士策劃著巨大的陰謀，當心心姐姐陷入危險，義智終於明白自己存在的意義，他永遠不能成為超級英雄，但他永遠是心心姐姐的專屬超人。  【關於電影】  柯震東林依晨製造「打噴嚏浪漫」掀浪漫突進旋風 她打噴嚏 因為被愛 他打拳擊 是為了愛 繼青春純愛電影《那些年，我們一起追的女孩》、《等一個人咖啡》之後，九把刀同名小說《打噴嚏》改編登上大銀幕，由戚家基與柯孟融共同執導。電影結合愛情、青春、戰鬥、搞笑、奇幻等元素，香港導演戚家基在科幻和動作片領域有著豐富的執導和製作經驗，而台灣導演柯孟融曾入圍東京、首爾等短片影展奇幻單元，共同打造這部兼具精彩動作場面與深刻熱血愛情之作。《打噴嚏》由柯震東、林依晨主演，柯震東精湛詮釋如你我般平凡不已卻充滿熱血深情的大男生，但他卻是林依晨的過敏源，只要一想到柯震東，她就立刻會「打噴嚏！」以前是當有人說壞話會打噴嚏，電影《打噴嚏》的噴嚏卻是柯震東與林依晨的戀愛連線密語。這股打噴嚏製造浪漫突進的旋風，即將席捲台灣觀眾的心！  中二男孩轉大人 不變執著一生懸命愛到底 「妳身邊那人，也許不是真命天子，但他可能是妳的專屬超人。 」 《打噴嚏》環繞著男主角純真的初戀，為喜歡的女生不斷用盡蠢方法，只希望讓對方看自己、愛上自己，選擇練拳擊，是他唯一尋找自己存在的意義，看過原著小說的讀者們都高呼，「故事讓人有握緊拳頭掉眼淚的激動感！」柯震東在《打噴嚏》中一句台詞爆炸式深情大喊「 我沒有要你同情我， 也沒有要你跟我在一起，什麼都沒有跟你要！」撩好撩滿觀眾的心，從愛看少年漫畫的熱血，中二男孩轉大人，為2020年帶來「一生懸命戀愛系」男子風潮，要讓女性觀眾們繼身邊「大仁哥」後，找到真正屬於自己命中注定的專屬超人！  柯震東 「只要站起來 就不算輸」到底也不怕的熱血 屢敗仍屢戰的勇氣 是《打噴嚏》最獨一無二的存在 絕對要觀眾握緊拳頭、超級感動！ 柯震東主演《打噴嚏》詮釋一個平凡的拳擊手，愛情是讓他僅有讓自己人生勇敢的動力，因為青梅竹馬林依晨一句「喜歡勇敢的男生！」讓他就算一次又一次在拳場上被重擊，也堅持不倒下，為了守護摯愛的熱切心意，就是他無敵的超能力。跟一般的英雄不同，《打噴嚏》是屢敗卻仍屢戰的勇氣貫穿全場，拳擊場的男主角，就彷彿是大家小時候都曾想擁有拯救世界的超人化身，就算是平凡小人物也能有站上擂台的超能量，即使可能會粉身碎骨，也要對人生揮出飽滿愛意的一拳，讓觀眾看完激動地說，「希望能像柯震東一樣揮拳，當個帥氣的男人！」《打噴嚏》讓男神柯震東從戲裡到戲外都徹底轉變成獨樹一幟又熱血的英雄化身，不怕打擊、面對人生的一切困難，他就是自己人生的不倒俠。李小龍曾說過：「我不怕會一萬種招式的人， 我只怕把一種招式練超過一萬次的對手。」《打噴嚏》堅持倒了要再站起來、堅持一個招式練到最強、堅持做下去的精神，就是這部片最獨一無二的熱血。 ,20200715,片　　長：未提供,動作,打噴嚏,2.8,打噴嚏
81,這裡不僅景色宜人，一年只需上幾個月的課… 烏金是不丹一位年輕老師，但他不想教書，反而嚮往能去澳洲，成為一名流浪歌手。教育部為了安撫他，派他到「世界最高學府」任教，一個位於海拔5000公尺的「魯納納國小」，當地不僅景色宜人，一年也只需上幾個月的課…。  經過8天長途跋涉後，烏金終於抵達「魯納納國小」，才發現自己被放逐在一個完全遠離舒適生活圈的環境中。當地沒有電力、聽不見流行音樂，最誇張的是，教室裡竟連「黑板」都沒有…。村民熱情歡迎他的到來，他卻第一次感到人生的無力感，簡直欲哭無淚…。  苦無退路之下，烏金只得硬著頭皮，展開他在「最高學府」的教學生涯。當孩子們的讀書聲，重新迴盪在雪山上，他竟從他們的學習渴望中，找到了從事教職的價值與快樂。眼看寒冬來臨、暴雪將至，學校也要關閉了。此時已愛上「魯納納」的烏金，得趕在冰雪封路之前，決定要不要留下來…。  【關於電影】  攀登世界最高學府《不丹是教室》勇奪美國棕櫚泉觀眾票選獎 不丹被譽為世界上最幸福的國家。電影《不丹是教室》（Lunana: A Yak in the Classroom）就登上5000多公尺的喜馬拉雅山脈上、一個與世隔絕的村落拍攝，一探這個國家的幸福發源地。該片由不丹知名攝影師、編導巴沃邱寧多傑（Pawo Choyning Dorji）與妻子台灣製片賴梵耘（名劇作家賴聲川女兒）聯手製作，劇情根據真實故事改編，敘述一心追逐音樂夢、寧捨教職鐵飯碗的年輕老師烏金（不丹創作歌手希拉布多吉 飾演），意外被「處罰」派到「世界最高學府」魯納納國小任教，此行雖讓他欲哭無淚，卻從中領悟了生命與幸福的真諦。電影一拍完隨即入選美國棕櫚泉、倫敦、溫哥華、釜山、開羅等各大國際影展，片中除冰川高山景緻壯闊吸睛，電影更獲國際媒體〈AMP〉盛讚為「讓人驚歎的美麗與善良」。  「魯納納國小」堪稱是世界上最遙遠的學校，它位於喜馬拉雅山脈冰川之上，須經八天長途跋涉、穿越世上最高山脈才能到達。當地氣候嚴寒、物資匱乏，卻聚齊了天堂的一切要素，皓白雪山、湛藍天空、青綠春草、純淨湖泊，襯以氂牛、寺廟與經幡，被旅人頌為「天堂的入口」，擁有讓人無法自拔、終生難忘的壯麗景緻。有趣的是，村落迄今都沒有電力與網絡，而終其一生從未離開過「魯納納」的村民，都受邀入鏡、參與了本片的拍攝。  《不丹是教室》是巴沃邱寧多傑轉任導演的首部作品。出身不丹貴族的他，為讓觀眾親身感受這種遺世獨立的生活型態，力排眾議上山拍攝，將當地純樸的風光與居民悉數入鏡。但由於基本設施的匱乏，全片完全仰賴太陽能發電才拍攝完成。而曾在倫敦戲劇音樂學院攻讀的賴梵耘，更同時兼任所有演員的表演指導。導演巴沃邱寧多傑藉由「魯納納」的呈現，對映了現今人們之於幸福、歸屬感的追求與迷失。片中一句「那些受了良好教育、象徵國家未來的年輕人，卻總想去別的地方尋找幸福…」，一語道出現今的不丹，正處於東西文化交融、傳統與文明交接的轉捩點。《不丹是教室》不僅全片洗滌人心、發人省思，更一舉勇奪美國「棕櫚泉國際影展」最佳影片、觀眾票選獎等雙料大獎。,20200717,片　　長：01時49分,,不丹是教室,4.4,不丹是教室
72,★《千年女優》、《東京教父》、《盜夢偵探》日本動畫大師今敏一鳴驚人首部作，全新數位修復版首度在台上映 ★榮獲英國電影雜誌《Total Film》前50大動畫第25名 ★1997年蒙特婁幻想電影節最佳亞洲電影、1998年葡萄牙Fantasporto奇幻電影節最佳動畫片、1998年柏林影展觀摩單元 ★藝術與電影的完美傑作_Asian Movie Pulse ★完美到不行的神作_Cinema Crazed ★今敏是當今最神的動畫導演_Guardian  霧越未麻是女子偶像團體「CHAM」中的成員之一，但在公司的決策下，單飛告別舞台挑戰演員之路，但她卻感覺內心有聲音抗拒這個決定，視為她為背叛者的粉絲，則如影隨形恐嚇著她。而隨著星運多舛的全新開始，未麻卻覺得發現自己的腦袋漸趨混亂，彷彿有「另一個自己」正在悄然形成。與此同時，身邊眾人竟一個個死於非命。在面對社會壓力和懸案疑雲之際，一場風暴即將發生……,20200717,片　　長：01時22分,劇情,藍色恐懼：數位修復版,4.2,藍色恐懼：數位修復版
40,★票房超越《淒厲人僧》，兩周突破1.5億泰銖，近年泰國最賣座恐怖喜劇片。 ★我OK，你先死！佛門不清靜，修行不安寧，喪鐘敲響人頭落地! ★驚嚇獵奇＋瘋狂爆笑！大銀幕消暑雙重感官體驗，死也要成僧！  故事發生在《淒厲人僧》之前，揭露鬧鬼寺廟的真實內幕。 在曼谷郊區的古廟裡，存在一個可怕傳說。任何想到寺廟剃度修行的人都會受到詛咒，並且在剃度前因“鬼和尚”的憤怒而枉死。  但阿隆，阿一和布倫別無選擇，他們已經與神明許下承諾，將修行剃度成僧以回報好運。三人都知道鬼和尚的傳說，但已經太遲了。鬼魂究竟想得到什麼？恐怖與詛咒將如噩夢來臨！ ,20200724,片　　長：01時49分,喜劇,淒厲人僧前傳,2.6,淒厲人僧前傳
67,★《天才的禮物》《奇蹟男孩》後，最真摯感動的生命故事！ ★《我要為你呼吸》《惡女訂製服》監製Ｘ《漫漫回家路》配樂，攜手打造今年最動人英倫電影！ ★《女巫獵人》潔瑪雅特頓Ｘ《美女與野獸》古古瑪芭塔勞 從影以來最浪漫動人演出！  遇見你，是生命中最美好的意外 二次世界大戰期間，性格孤傲冷僻，拒人於千里之外的作家愛麗絲（潔瑪雅特頓 飾）獨自隱居在英國南方的海邊懸崖旁，苦心鑽研以科學理論推翻魔法的存在。某日，一名從倫敦戰區避難而來的男孩法蘭克（盧卡斯邦德 飾）闖入她的獨居生活，百般不願的愛麗絲對法蘭克極為冷漠、消極，在朝夕相處下，法蘭克的天真與單純卻逐漸瓦解愛麗絲封閉的心房，也喚醒她深埋心中的秘密—那年夏天，她與舊情人（古古瑪芭塔勞 飾）所共度的美好時光…。 ,20200724,片　　長：01時39分,溫馨/家庭,戀夏時光,3.8,戀夏時光
99,★韓國青龍獎影帝鄭雨盛、資深演員郭度沅聯手打造磅礡《鋼鐵雨》二部曲！ ★韓國億萬導演梁宇皙繼口碑爆棚電影《正義辯護人》後最新動作鉅作！ ★刺激直逼《全面攻佔：倒數救援》，南北韓、美國三大元首遭綁架，戰爭一觸即發！ ★「國民女婿」柳演錫顛覆暖男形象演出北韓領導人，演技大爆發！ ★《鋼鐵雨》首部曲擊敗《星際大戰八部曲：最後的絕地武士》奪韓國新片票房冠軍，締造逾445萬觀影人次、台幣11億票房！  潛艦全面攻佔 核戰一觸即發！  南韓總統(鄭雨盛飾)、北韓領導人(柳演錫飾)與美國總統(安格斯麥克菲恩飾)三大元首為達成和平協定破天荒舉辦了全球矚目的高峰會談。然過程中北韓護衛總局局長(郭度沅飾)卻突然發動武裝政變，將三大元首綁架到一艘核子潛艦上，面對南北韓僵局、中美角力和日本的箝制，全球戰爭一觸即發。  三國領袖變成人質、世界和平危在旦夕，他們更要想出一起逃出升天的辦法，在核子潛艦上的高峰會議即將展開… ,20200729,片　　長：02時11分,劇情,鋼鐵雨：深潛行動,4.0,鋼鐵雨：深潛行動
100,★榮登韓國六月新片票房冠軍 ★經典神劇《信號》、《毒戰》演技派男星 趙震雄 再度化身正義警探，追查謎樣多重真相 ★韓劇多產作品實力派 裴秀彬 X《與神同行》鄭海均  名叫炯求的刑警(趙震雄飾) 前來調查小鎮上發生的神祕火災，他探查每一個村民，卻得不到任何線索，全村總有種不安的詭譎氣氛。一晚，村民們邀請炯求作客，酒後三巡，炯求失去意識，第二天他醒來時，全村民卻尊稱他為“老師”，炯求漸漸意識到他變成了小鎮上另一個身分…這到底是一場夢、騙局、還是現實…他要如何發掘這一連串的謎團真相！？,20200731,片　　長：01時45分,懸疑/驚悚,雙面追緝,3.3,雙面追緝
